SourceFile,ImageDescription,FileName,CreateDate,GPSPosition,UserComment
D:/Data/20230208_105323_Jl.-Kuta-Baro-STA-0+050.jpg,"Jl. Kuta Baro
STA 0+050",20230208_105323_Jl.-Kuta-Baro-STA-0+050.jpg,2023:02:08 10:53:23,"5 deg 32' 10.58"" N, 95 deg 18' 13.67"" E",-
D:/Data/20230208_105412_Jl.-Kuta-Baro-STA-0+100.jpg,"Jl. Kuta Baro
STA 0+100",20230208_105412_Jl.-Kuta-Baro-STA-0+100.jpg,2023:02:08 10:54:12,"5 deg 32' 9.90"" N, 95 deg 18' 11.65"" E",-
D:/Data/20230208_105503_Jl.-Kuta-Baro-STA-0+150.jpg,"Jl. Kuta Baro
STA 0+150",20230208_105503_Jl.-Kuta-Baro-STA-0+150.jpg,2023:02:08 10:55:03,"5 deg 32' 9.68"" N, 95 deg 18' 9.25"" E",-
D:/Data/20230208_105558_Jl.-Kuta-Baro-STA-0+200.jpg,"Jl. Kuta Baro
STA 0+200",20230208_105558_Jl.-Kuta-Baro-STA-0+200.jpg,2023:02:08 10:55:58,"5 deg 32' 9.02"" N, 95 deg 18' 7.66"" E",-
D:/Data/20230208_105639_Jl.-Kuta-Baro-STA-0+250.jpg,"Jl. Kuta Baro
STA 0+250",20230208_105639_Jl.-Kuta-Baro-STA-0+250.jpg,2023:02:08 10:56:39,"5 deg 32' 8.41"" N, 95 deg 18' 5.13"" E",-
D:/Data/20230208_105723_Jl.-Kuta-Baro-STA-0+300.jpg,"Jl. Kuta Baro
STA 0+300",20230208_105723_Jl.-Kuta-Baro-STA-0+300.jpg,2023:02:08 10:57:23,"5 deg 32' 7.31"" N, 95 deg 18' 3.61"" E",-
D:/Data/20230208_105808_Jl.-Kuta-Baro-STA-0+310.jpg,"Jl. Kuta Baro
STA 0+310",20230208_105808_Jl.-Kuta-Baro-STA-0+310.jpg,2023:02:08 10:58:07,"5 deg 32' 7.31"" N, 95 deg 18' 3.60"" E",-
D:/Data/20230208_105809_Jl.-Kuta-Baro-STA-0+310.jpg,"Jl. Kuta Baro
STA 0+310",20230208_105809_Jl.-Kuta-Baro-STA-0+310.jpg,2023:02:08 10:58:09,"5 deg 32' 7.31"" N, 95 deg 18' 3.60"" E",-
D:/Data/20230208_110011_Jl.-Kuta-Bakbi-STA-0+000.jpg,"Jl. Kuta Bakbi
STA 0+000",20230208_110011_Jl.-Kuta-Bakbi-STA-0+000.jpg,2023:02:08 11:00:11,"5 deg 32' 12.48"" N, 95 deg 18' 1.08"" E",-
D:/Data/20230208_110128_Jl.-Kuta-Bakbi-STA-0+050.jpg,"Jl. Kuta Bakbi
STA 0+050",20230208_110128_Jl.-Kuta-Bakbi-STA-0+050.jpg,2023:02:08 11:01:28,"5 deg 32' 12.31"" N, 95 deg 18' 3.13"" E",-
D:/Data/20230208_110209_Jl.-Kuta-Bakbi-STA-0+100.jpg,"Jl. Kuta Bakbi
STA 0+100",20230208_110209_Jl.-Kuta-Bakbi-STA-0+100.jpg,2023:02:08 11:02:09,"5 deg 32' 11.03"" N, 95 deg 18' 3.66"" E",-
D:/Data/20230208_110255_Jl.-Kuta-Bakbi-STA-0+150.jpg,"Jl. Kuta Bakbi
STA 0+150",20230208_110255_Jl.-Kuta-Bakbi-STA-0+150.jpg,2023:02:08 11:02:55,"5 deg 32' 8.66"" N, 95 deg 18' 4.02"" E",-
D:/Data/20230208_110318_Jl.-Kuta-Bakbi-STA-0+160.jpg,"Jl. Kuta Bakbi
STA 0+160",20230208_110318_Jl.-Kuta-Bakbi-STA-0+160.jpg,2023:02:08 11:03:18,"5 deg 32' 8.65"" N, 95 deg 18' 4.03"" E",-
D:/Data/20230208_110321_Jl.-Kuta-Bakbi-STA-0+160.jpg,"Jl. Kuta Bakbi
STA 0+160",20230208_110321_Jl.-Kuta-Bakbi-STA-0+160.jpg,2023:02:08 11:03:21,"5 deg 32' 8.65"" N, 95 deg 18' 4.04"" E",-
D:/Data/20230208_110734_Jl.-H.-Ali-STA-0+000.jpg,"Jl. H. Ali
STA 0+000",20230208_110734_Jl.-H.-Ali-STA-0+000.jpg,2023:02:08 11:07:34,"5 deg 32' 9.85"" N, 95 deg 18' 10.86"" E",-
D:/Data/20230208_110857_Jl.-H.-Ali-STA-0+050.jpg,"Jl. H. Ali
STA 0+050",20230208_110857_Jl.-H.-Ali-STA-0+050.jpg,2023:02:08 11:08:57,"5 deg 32' 11.68"" N, 95 deg 18' 10.29"" E",-
D:/Data/20230208_111024_Jl.-H.-Ali-STA-0+100.jpg,"Jl. H. Ali
STA 0+100",20230208_111024_Jl.-H.-Ali-STA-0+100.jpg,2023:02:08 11:10:24,"5 deg 32' 14.39"" N, 95 deg 18' 10.57"" E",-
D:/Data/20230208_111058_Jl.-H.-Ali-STA-0+130.jpg,"Jl. H. Ali
STA 0+130",20230208_111058_Jl.-H.-Ali-STA-0+130.jpg,2023:02:08 11:10:58,"5 deg 32' 15.59"" N, 95 deg 18' 10.42"" E",-
D:/Data/20230208_111433_Jl.-Umong-Sara-STA-0+000.jpg,"Jl. Umong Sara
STA 0+000",20230208_111433_Jl.-Umong-Sara-STA-0+000.jpg,2023:02:08 11:14:33,"5 deg 32' 9.15"" N, 95 deg 18' 8.79"" E",-
D:/Data/20230208_111555_Jl.-Umong-Sara-STA-0+050.jpg,"Jl. Umong Sara
STA 0+050",20230208_111555_Jl.-Umong-Sara-STA-0+050.jpg,2023:02:08 11:15:55,"5 deg 32' 7.57"" N, 95 deg 18' 8.99"" E",-
D:/Data/20230208_111703_Jl.-Umong-Sara-STA-0+100.jpg,"Jl. Umong Sara
STA 0+100",20230208_111703_Jl.-Umong-Sara-STA-0+100.jpg,2023:02:08 11:17:03,"5 deg 32' 6.69"" N, 95 deg 18' 6.80"" E",-
D:/Data/20230208_111750_Jl.-Umong-Sara-STA-0+150.jpg,"Jl. Umong Sara
STA 0+150",20230208_111750_Jl.-Umong-Sara-STA-0+150.jpg,2023:02:08 11:17:50,"5 deg 32' 5.01"" N, 95 deg 18' 4.90"" E",-
